ID	Type
C(C(C(CCC=O)=O)(C(C)O)O)=O	1
C(C(CC(C(C=O)(O)O)O)O)=O	1
C(C(C(C(C(CO)O)N)=O)O)=O	1
C(C1(C(CC(C1O)=O)O)O)=O	1
C(C(C(C(CO)=CCO)=O)O)=O	1
C(C(C(C)=O)(CO)O)(O)=O	1
C1(C(CCO1)O)=O	1
C(C(C(C(C=O)O)O)NC)=O	1
C(C(C(C(CN)O)O)O)O	1
C(C(C(C=CNC)=O)O)=O	1
C(CNCC)(C(CO)O)=O	1
C(CC(C(C(CO)O)NC)=O)=O	1
C(CC(C(C(CO)O)=O)NC)=O	1
C(C(CCO)NCCO)=O	1
C(C(CCO)O)(C(CO)O)=O	1
C(C(C=CC(CO)=O)(CO)O)=O	1
C(C(CC(C(CNC)=O)O)NC)=O	1
C(C(C=O)(C(C(C(C)=O)O)O)O)=O	1
C(CO)(C(CN)O)=O	1
C1(CC(CO)OC(C1(CO)O)O)=O	1
C1(C(CC(O)OCC1O)O)=O	1
C(C(C(C(O)O)O)NC)=O	1
C(C(CO)O)(C(CCN)N)=O	1
C1(C(O)OCC1)=O	1
C(C(C(C(CCO)NC)N)=O)=O	1
C1C(C(COC=1C=O)O)O	1
C(C(CN)O)(CC(CNC)=O)=O	1
C(C(CO)O)=O	1
C(C(CN)=O)(CC(CO)NC)=O	1
C(C1(CO)C(CC(CO)(O1)O)O)=O	1
C(C(C(C(CCO)=O)O)O)(CO)=O	1
CC(C(C(C(CO)O)O)O)N	1
C(C(CO)(C(CO)(C)O)O)=O	1
C(C(CNCCO)=O)(O)=O	1
C(CO)(C1COC(C(C1O)O)O)=O	1
C(CN)(C(CC(CO)=O)O)=O	1
C(CO)(C(C(CNC)O)O)=O	1
C(C(C(CO)O)(C(C=O)NC)O)=O	1
C(C(C(C(C(CO)O)NC)=O)N)=O	1
C(C(C(NCC(O)=O)=C)O)=O	1
C(CC(C(C(CO)NC)O)=O)=O	1
C(C)(CC(C=O)=O)=O	1
C(CC(CO)(C(C(C)=O)O)O)=O	1
C(C(CC(C(C=O)=O)O)N)=O	1
C(C(C(CN)O)O)(C(C)NC)=O	1
C(C)(C(CC(CN)=O)O)=O	1
C(C(C(CO)NCC(O)=O)N)(O)=O	1
C(C1(C(C(C(CO1)O)O)NC)O)=O	1
C(CC(C(C(C=O)NC)=O)O)=O	1
C(C(CO)=O)(CC(CO)O)=O	1
C(C(CO)O)(CC(C(O)=O)=O)=O	1
C(C(CC(C(CO)O)NC)O)(O)=O	1
C(C(C(C=O)=O)O)(O)=O	1
C(CN)O	1
C(C(C(C=O)O)N)(C(C)O)=O	1
C(C(C(C(C(CO)O)O)O)O)(N)=O	1
C(C(C(C(C(CO)O)N)=O)CO)=O	1
C(C(C(C(C(CO)O)O)O)O)=O	1
C(C1(C(C=CC1O)O)O)=O	1
C(C(CC(C(CNC)=O)N)O)=O	1
C(C1C(C(CO)(C(C)(O1)O)O)O)=O	1
C(C(C)=O)(CC(CO)O)=O	1
C(CNC(C=O)C(C=O)O)(O)=O	1
C(C(C=C(C(CO)=O)CO)O)=O	1
C1C2(C(C(C(CO2)O)O1)O)O	1
C(CC(C(C(C=O)O)N)O)(O)=O	1
C(C(C(C(C(CO)O)O)O)=O)=O	1
C(C(C(C(C)N)=O)O)=O	1
C(C1(CC(C(CO1)O)NC)O)=O	1
C(C)(C(C(CCNCC=O)=O)O)=O	1
C1C(COC(C(C=1)=O)O)O	1
C(C(C1(C(CCO1)NC)O)O)=O	1
C(C)(C(C(CNCC=O)O)O)=O	1
C(C(CO)O)O	1
C(C(C=CC(CO)(CC=O)O)O)=O	1
C(C(C(C(O)=O)O)O)(C(CO)O)=O	1
C(C(C(C(CCO)NC)O)=O)=O	1
C(C)(C(C=O)N(C)CC=O)=O	1
C(C1C(C(C(CO)C(O1)O)O)O)=O	1
C(CC(C(C(C=O)O)O)=O)(O)=O	1
C(C(C=O)(C(CO)(CCO)O)O)=O	1
C(C(C=O)(CC(CO)=O)O)(O)=O	1
C(C(CO)(C(C(C(C)=O)O)N)O)=O	1
C(CNCCNC)(C(CO)O)=O	1
C1(C(C(C(C(C1)O)O)N)O)=O	1
C(C(C(C(C=C)NCC=O)O)O)=O	1
C1(C(C(C(O)O1)O)O)=O	1
C(C(C(CN)O)=O)=O	1
C1(C(C(COC(C1)O)N)O)=O	1
C(CC(C(C(CN)O)NC)O)=O	1
