ID	Type
C(C(C(C=O)(C(C=O)(C)O)O)O)=O	1
C(C(C(CO)O)(C(C=O)O)O)=O	1
C(CC(C(C=O)O)O)(C(C=O)O)=O	1
C1(C(CO)(C(C(C1CO)O)O)O)=O	1
C(CC(CC(C=O)O)O)=O	1
C1(C(C(O)OCC(C1)O)O)=O	1
C(CCO)(C(C(CO)=O)O)=O	1
C(C(CC(CO)O)=O)=O	1
C(C(C(C(C(CO)O)=O)O)O)(C)=O	1
C(C(CC(C(C(CO)O)=O)O)O)=O	1
C(C)(C(C(C)O)(C(C=O)O)O)=O	1
C(C(C(CCC=O)=O)O)=O	1
C1(C(CC(C(CO)O1)O)=O)=O	1
C1(C2C(C(CC(O)O2)O1)O)O	1
C(CC(C)(CO)O)=O	1
C1(COC(C)(C(C1O)O)O)=O	1
C1C2(C(C(C(CO1)O2)O)O)O	1
C1(CC(C(C(CO)O1)O)=O)=O	1
C(C(C(CO)(CO)O)O)(CCO)=O	1
C(CC1C(C(C(O)O1)O)O)O	1
C1(C(C(C(C1)O)(CO)O)O)=O	1
C(C)(C(CO)OC(C=O)O)=O	1
C(CC(C=O)O)=O	1
C1(C(C(C(CC1O)O)O)O)=O	1
C(C(C=O)(C(C(C=O)O)O)O)=O	1
C(C(CO)=O)(C(CCO)O)=O	1
CO	1
C(C(CO)(C(CO)O)O)(O)=O	1
C(CC(C(CO)=O)O)(C(CO)O)=O	1
C(CC(C(C(C(C=C)=O)O)O)O)=O	1
C(CC(C(C(C=O)=O)CO)O)=O	1
C1(C(C(C(C1)O)O)O)=O	1
C(C(C(CC(CO)CC=O)=O)O)=O	1
C(C(CO)=O)=O	1
C(CC(C(C(C(O)=O)O)O)O)=O	1
C(CC(C(C=O)O)O)=O	1
C(C(CC(CO)=O)O)(O)=O	1
C(C(C=CC(CO)=O)O)(O)=O	1
C(C1C(C(C(CO1)O)O)O)=O	1
C(CO)(CC(CC(CO)=O)O)=O	1
C(C(CCO)(C(C=O)O)O)=O	1
C(C1(CO)C(C(CC(O1)O)O)O)=O	1
C(CC(CO)(C(C(O)=O)O)O)=O	1
C(C(C(C)(CC(C=O)=O)O)O)=O	1
C(C(C(C(C=O)=O)CO)O)(C)=O	1
C(CO)(C1(CC(CO1)O)O)=O	1
C(C(C(C)O)C(C=O)O)=O	1
C(CO)(C(C(CO)O)O)=O	1
C(CO)(C(CO)CO)=O	1
C(C(C=CC(CO)=O)(CO)O)=O	1
C1C(C(COC=1C=O)O)O	1
C(CC(C(CO)O)=O)=O	1
C(C(C(CO)(C(CO)O)O)O)=O	1
C1(C(CO)OC(CO)C1O)=O	1
C(CC(C=O)O)(CC(CC=O)O)=O	1
C1(C(CC(C1CO)O)=O)=O	1
C(C(CO)(C(C(C)=O)O)O)=O	1
C(CC(C(C(CO)=O)(CO)O)O)=O	1
C(C(C=O)(C(C(C)=O)O)O)=O	1
C(OCC(CC(CO)=O)O)=O	1
C(C=CC=O)=O	1
C(C(CO)O)(C(C(CO)=O)CO)=O	1
C(CC(CC(CO)=O)=O)=O	1
C(C(C(CO)(C)O)(C(C=O)O)O)=O	1
C(C(C(C=CCO)O)O)=O	1
C1(C(C(CO)O)OC(C1)O)=O	1
C(CO)(C(CO)(C(C=O)O)O)=O	1
C1(C(C(CC(CO1)O)=O)O)=O	1
C1(C(C)OC(C(C1O)O)O)=O	1
C(C(CO)(CC=O)O)(CC=O)=O	1
C(C1C(CC(C=O)O1)O)=O	1
C(C(CO)(C(C(CC=O)O)O)O)=O	1
C(CC(C(CC(C(C)=O)=O)O)O)=O	1
C1C(CC(C(CO)O)(O)O1)O	1
C(C(C(C)O)(CC(C(C)=O)=O)O)=O	1
C(C(CO)C1(C(C(CO1)O)O)O)=O	1
C(C(CO)(C(C=O)(C)O)O)=O	1
C(C(C(CO)O)(C(C=O)(C)O)O)=O	1
C(C1CC(C(C(O1)O)O)O)=O	1
C1(C(C(C(O)OCC1)O)O)=O	1
C(CO)(C(C(C)=O)O)=O	1
C(C1(C(CCC1O)=O)O)=O	1
C(C(C(C=O)O)O)(CCO)=O	1
C1(CC(C(C(C=O)O1)O)O)=O	1
C(C1(CO)C(C(C(C1O)O)O)O)=O	1
C(C(CO)(C(C(C(C)O)=O)O)O)=O	1
C(C)(C(CO)O)=O	1
C(CC(C=CC(C(CO)O)=O)O)=O	1
C(C(CCO)O)(O)=O	1
C(CC(C=O)=O)=O	1
C1(CC(C(C(C1)=O)O)O)=O	1
C(CC(CO)(CCO)O)=O	1
C(C1(C(CC(C1)=O)O)O)=O	1
C(C(CO)(CC(CC=O)=O)O)=O	1
C(C(C(COC(CO)=O)O)O)=O	1
C(CC(C)(C(C(CC=O)=O)O)O)=O	1
C(CC(C(CCO)=O)=O)=O	1
C(CC(CC(C(CC=O)=O)O)O)=O	1
C1(C(C(C(C(C)=O)O1)O)O)=O	1
C1(C(CC(C1(CO)O)O)O)=O	1
C1C2C(C(CC(O)O2)(O)O1)O	1
C(C(C(C(C=C)=O)(CO)O)O)=O	1
C(CO)(C(C(C)O)O)=O	1
C(OC(CO)C(C(C)=O)O)=O	1
C1(C(CO)(O)OCC(C1)O)=O	1
C1(C(C(C(C(CO)O)O1)O)O)=O	1
C(C(C=O)(C(C)(C(CO)O)O)O)=O	1
C(C(C(C)O)(CC=O)O)(CC=O)=O	1
C1(COC(CO)C(C1O)O)=O	1
C(CCO)(CC(C(O)=O)=O)=O	1
C(CC(CCO)(CC(C=O)=O)O)=O	1
C1(CC(COC(C1(CO)O)O)O)=O	1
C1(C(C(CO1)O)O)=CC=O	1
C(CO)(C(CO)C(C)O)=O	1
C(C(CO)(C(C(C=C)=O)O)O)=O	1
C1(COC(C(C1)O)O)=O	1
C(C(C(C)O)(C(C(C)=O)O)O)=O	1
C1(CC(C(C(CO1)O)O)=O)=O	1
C1(CC(CO1)O)=O	1
C1C2(CC(C(C(O)O1)O2)O)O	1
C(C(C(C(C(CO)O)O)=O)O)=O	1
C(C(C(C(C(C=O)=O)CO)O)O)=O	1
C(CO)(C(CO)C(C(CO)=O)O)=O	1
C(C(C(C)O)O)(O)=O	1
C(C(C(C=O)(C(C=O)O)O)O)=O	1
C(C)(C(C(C)O)(CC(C=O)=O)O)=O	1
C(C1(C(C(C(CO1)O)O)O)O)=O	1
C(CC(CO)(CO)O)=O	1
C(C(C=O)O)(C(C(C)=O)C(C)O)=O	1
C(C(C=O)(C(C(CCO)=O)O)O)=O	1
C(CCO)=O	1
C(C)(C(CO)(C(CO)(CO)O)O)=O	1
C1(C(CO)OC(C(C(C1)O)O)O)=O	1
C(C(CO)O)(CC(C)O)=O	1
C(C(C(C=CC(O)=O)O)O)=O	1
C(C(C(C)(C(CO)O)O)O)(O)=O	1
C1(CCC(C1(CO)O)=O)=O	1
C(C(C(C=O)(C(C(C)=O)O)O)O)=O	1
C(C(C(C)O)CC(C(C=O)O)=O)=O	1
C(C(C(CC(C=O)O)O)O)(O)=O	1
C1(C(C(CO)O)OCC1O)=O	1
C(CC(C=CCO)(C(C=O)O)O)=O	1
C1(CC(O)OC(CO)C1(CO)O)=O	1
C(C(C=O)(C(C)O)O)=O	1
C(CO)(C(CO)O)=O	1
C(CC1(CC(CO1)=O)O)=O	1
C(C1C2CC(C(O)O2)(O)O1)O	1
C(CC(C(C(C(C)=O)O)O)O)=O	1
C(C(C(C(CO)=O)C(C=O)O)O)=O	1
C(CC(CO)(C(C(C)=O)O)O)=O	1
C(C(C1C=CC(O)O1)O)=O	1
C(CO)=O	1
C(C(CO)CO)(C(C(CO)=O)O)=O	1
C=O	1
C(C(C(CC(C=O)O)=O)O)=O	1
C(O)=O	1
C(C)(C1CC(C(O)O1)=O)=O	1
C(C(C(C=O)O)O)=O	1
C1(C(C(C(CO)(C1)O)O)O)=O	1
C(C(C(CC(C)=O)=O)(C(C)O)O)=O	1
C(C1(C(CC(CO1)O)O)O)=O	1
C1(COCC1O)=O	1
C1C(O)OCC(C(C=1)=O)O	1
C(C(C(C(C=O)(C(C)=O)O)O)O)=O	1
C(C(C=O)(C(C(CC=O)O)O)O)=O	1
C1(CC2C(C(C(O)O2)O)O1)O	1
C1(COC(CO)C(C1(CO)O)O)=O	1
C(C(CCO)=O)=O	1
C(CO)(C(CO)C(CO)O)=O	1
C1C(C(OCC(C=1)=O)O)O	1
C(C(C(CO)C(C)(CO)O)=O)=O	1
C1(CC(C(C(CO)O)O1)O)=O	1
C(C)(C(CO)(C(C(CO)=O)O)O)=O	1
C(C(CO)O)(CC(CO)O)=O	1
C1(CC(O)OCC(C1(CO)O)O)=O	1
C(C(C(CO)O)(C(CO)O)O)O	1
C(C(C(C=CC=O)O)O)(O)=O	1
C(CO)(C(CO)(C(CO)O)O)=O	1
C1C(C(C(C=1CO)=O)O)O	1
C(CC(CC(C(O)=O)=O)O)=O	1
C(CCC(C=O)=O)(C(C(C)O)O)=O	1
C(CC(CC(C=O)=O)O)=O	1
C(C(C)(C(C(C(CO)O)=O)O)O)=O	1
C(C(C(C)O)O)(C(CO)O)=O	1
C(C(C(C(C=O)=O)C(C)O)O)(C)=O	1
C(CC(C(C=CC(CO)O)=O)O)=O	1
C(C)(C1(CO)C(C(C(O1)O)O)O)=O	1
C(C(C(CO)=O)C(C(C)=O)O)=O	1
C1C2CC(C(C(O)O2)O)(O)O1	1
C1(C(CO)OCC(C1O)O)=O	1
C1C(C2(CC(C(O2)O1)O)O)O	1
C(C(CC(C(C(C)=O)O)O)O)=O	1
C(C(C)(C(C(CCO)=O)O)O)=O	1
C(C(C(CC(CO)O)O)O)=O	1
C(C)(C(CO)(CC(C=O)=O)O)=O	1
C(C)(C(CO)(C(C=O)O)O)=O	1
C(C(C=O)(C(CO)(CC=O)O)O)=O	1
C(C(C(CC(CO)=O)O)O)(O)=O	1
C=C1C(C(C(C1O)O)O)=O	1
C(CC(C(C(C)O)O)=O)=O	1
C1C(C(CO)OC(C=1)=O)O	1
